Tempo de resposta,Latencia,"Error (0 = OK, 1 = Error)",Timestamp,CPU (%),Memoria (MB)
10.563520908355713,10.542089,0,2024-09-12 11:08:30,17.1,3595.36328125
10.636693954467773,10.616904,0,2024-09-12 11:08:30,18.2,3594.48828125
10.654854774475098,10.631397,0,2024-09-12 11:08:30,20.5,3594.06640625
10.711886405944824,10.689757,0,2024-09-12 11:08:31,14.8,3594.4375
10.752824306488037,10.724497,0,2024-09-12 11:08:31,18.3,3593.96875
10.70082139968872,10.679836,0,2024-09-12 11:08:31,11.8,3593.34375
10.799245595932007,10.779523,0,2024-09-12 11:08:31,10.6,3593.359375
10.782826900482178,10.751326,0,2024-09-12 11:08:31,14.8,3591.5
10.82447600364685,10.808137,0,2024-09-12 11:08:31,12.2,3591.70703125
10.830376863479614,10.809332,0,2024-09-12 11:08:31,18.8,3591.69140625
10.898942470550537,10.878737,0,2024-09-12 11:08:31,24.4,3591.671875
10.926822185516357,10.90812,0,2024-09-12 11:08:31,23.8,3590.9609375
10.937662124633789,10.917229,0,2024-09-12 11:08:31,21.4,3590.87890625
10.97682523727417,10.957581,0,2024-09-12 11:08:31,14.3,3591.55078125
11.020169973373413,10.99945,0,2024-09-12 11:08:31,11.5,3591.75
11.044259309768677,11.024934,0,2024-09-12 11:08:31,13.6,3587.8984375
11.085826635360718,11.063833,0,2024-09-12 11:08:31,14.3,3587.76953125
11.200818538665771,11.178053,0,2024-09-12 11:08:31,20.8,3588.79296875
11.156813383102417,11.137648,0,2024-09-12 11:08:31,23.8,3586.23828125
11.198247909545898,11.166776,0,2024-09-12 11:08:31,23.1,3587.05078125
11.231264352798462,11.214785,0,2024-09-12 11:08:31,26.2,3585.515625
11.285256385803223,11.265079,0,2024-09-12 11:08:31,24.4,3585.7109375
11.298221826553345,11.279254,0,2024-09-12 11:08:31,21.7,3585.6640625
11.494258403778076,11.473477,0,2024-09-12 11:08:31,15.2,3585.234375
11.382243633270264,11.359616,0,2024-09-12 11:08:31,8.8,3595.4765625
11.423237323760986,11.400819,0,2024-09-12 11:08:31,14.0,3595.64453125
11.449235200881958,11.42968,0,2024-09-12 11:08:31,14.1,3594.1640625
11.460230112075806,11.442381,0,2024-09-12 11:08:31,13.1,3593.9140625
11.484124183654785,11.463812,0,2024-09-12 11:08:31,11.1,3593.55859375
11.49842619895935,11.482029,0,2024-09-12 11:08:31,11.1,3593.49609375
11.582080602645874,11.557337,0,2024-09-12 11:08:32,12.2,3593.75390625
11.591652154922485,11.572883,0,2024-09-12 11:08:32,12.9,3593.9296875
11.650806188583374,11.633823,0,2024-09-12 11:08:32,19.5,3594.4296875
11.658741235733032,11.63781,0,2024-09-12 11:08:32,24.7,3592.87890625
11.697489738464355,11.679274,0,2024-09-12 11:08:32,25.6,3592.69921875
11.742040157318115,11.718188,0,2024-09-12 11:08:32,20.2,3592.0390625
11.770805597305298,11.747593,0,2024-09-12 11:08:32,14.1,3591.95703125
11.821810483932495,11.799147,0,2024-09-12 11:08:32,6.0,3592.5546875
11.818803310394287,11.798021,0,2024-09-12 11:08:32,7.5,3592.40625
11.870798826217651,11.836268,0,2024-09-12 11:08:32,18.3,3591.61328125
11.885804176330566,11.866718,0,2024-09-12 11:08:32,38.4,3592.1484375
11.944798469543457,11.915817,0,2024-09-12 11:08:32,35.2,3590.90625
11.948807954788208,11.923872,0,2024-09-12 11:08:32,22.5,3590.73046875
12.01183295249939,11.992265,0,2024-09-12 11:08:32,15.9,3590.6953125
12.03279972076416,12.005809,0,2024-09-12 11:08:32,18.8,3591.3359375
12.04509949684143,12.025684,0,2024-09-12 11:08:32,15.3,3590.21875
12.055238246917725,12.035243,0,2024-09-12 11:08:32,27.1,3589.94140625
12.099542379379272,12.073486,0,2024-09-12 11:08:32,19.0,3589.828125
12.144800901412964,12.126544,0,2024-09-12 11:08:32,25.0,3597.37890625
12.23743724822998,12.215648,0,2024-09-12 11:08:32,26.7,3617.14453125
