Tempo de resposta,Latencia,"Error (0 = OK, 1 = Error)"
117.16551685333252,117.154705,0
117.27851557731628,117.258169,0
117.39751768112183,117.376981,0
117.5318250656128,117.5135,0
117.63884401321411,117.615161,0
117.76484274864197,117.738448,0
117.78484392166138,117.769597,1
117.87920594215393,117.861014,0
117.99074745178223,117.965546,0
118.12575125694275,118.103784,0
118.23587465286255,118.220299,0
118.3468747138977,118.323394,0
118.40487575531006,118.38854,1
118.46787405014038,118.451803,1
118.47087717056274,118.445735,0
118.59487676620483,118.573123,0
118.69987559318542,118.687129,1
118.71687650680542,118.691218,0
118.84787368774414,118.821417,0
118.95387673377991,118.938082,1
118.97387599945068,118.949781,0
119.07887554168701,119.064472,1
119.09987711906433,119.076771,0
119.22413492202759,119.198945,0
119.34713554382324,119.323504,0
119.48713302612305,119.470678,0
119.59613633155823,119.571094,0
119.71614074707031,119.694736,0
119.85713410377502,119.83224,0
119.97305464744568,119.947756,0
120.0941104888916,120.068175,0
120.23611092567444,120.212795,0
120.34410858154297,120.324074,0
120.48511004447937,120.458205,0
120.61011171340942,120.582842,0
120.72411108016968,120.70121,0
120.83510971069336,120.823693,0
120.97511029243469,120.952831,0
121.11114144325256,121.090173,0
121.22316122055054,121.206326,0
121.23615980148315,121.221432,1
121.33616042137146,121.31298,0
121.41915893554688,121.402316,1
121.4741587638855,121.449614,0
121.504159450531,121.488681,1
121.5861599445343,121.569405,0
121.71616005897522,121.688217,0
121.84616136550903,121.822948,0
121.94216012954712,121.920314,0
122.04316139221191,122.031055,0
122.17760109901428,122.153142,0
122.28463435173035,122.268386,1
122.29963231086731,122.276094,0
122.42268490791321,122.407242,0
122.53268814086914,122.510029,0
122.66391444206238,122.637738,0
122.78304076194763,122.769402,0
122.91104054450989,122.887252,0
123.03116846084595,123.01173,0
123.13416886329651,123.118857,1
123.13617038726807,123.114136,0
123.24016857147217,123.21941,0
123.34839272499084,123.323557,0
123.36139035224915,123.34522,1
123.47240686416626,123.455563,1
123.45940661430359,123.436487,0
123.5844099521637,123.556571,0
123.70840740203857,123.694843,0
123.84040880203247,123.819679,0
123.96440720558167,123.94066,0
124.07940983772278,124.056427,0
124.20284223556519,124.17847,0
124.31390690803528,124.301065,0
124.40490746498108,124.387823,1
124.45113015174866,124.428662,0
124.55914783477783,124.53409,0
124.6831603050232,124.666298,0
124.80615878105164,124.783291,0
124.94639253616333,124.920636,0
125.0593934059143,125.032154,0
125.19939064979553,125.178253,0
125.32139182090759,125.299873,0
125.42939019203186,125.406514,0
125.549391746521,125.527577,0
125.65039300918579,125.62587,0
125.75139594078064,125.73002,0
125.86639189720154,125.847224,0
125.98439073562622,125.960575,0
126.10965275764465,126.082009,0
126.24168920516968,126.214519,0
126.38249087333679,126.358389,0
126.48757767677307,126.459945,0
126.60458445549011,126.585479,0
126.7245786190033,126.699538,0
126.84115815162659,126.822451,0
126.96942853927612,126.946499,0
126.98844289779663,126.971878,1
127.07144331932068,127.045397,0
127.20244097709656,127.187129,1
127.20144367218018,127.174091,0
127.29144263267517,127.273686,1
127.32444214820862,127.302385,0
127.44950437545776,127.432518,0
127.58250713348389,127.558214,0
127.69950318336487,127.674671,0
127.83550882339478,127.811834,0
127.94473314285278,127.929879,0
128.06500244140625,128.044994,0
128.20301795005798,128.180003,0
128.31423449516296,128.290266,0
128.420804977417,128.396026,0
128.4994535446167,128.481537,1
128.5319697856903,128.512311,0
128.63250422477722,128.616912,1
128.66750240325928,128.643183,0
128.7625012397766,128.739791,0
128.87776803970337,128.852943,0
129.0080807209015,128.983067,0
129.11261701583862,129.100121,0
129.12261629104614,129.104416,1
129.25061893463135,129.227581,0
129.36861896514893,129.347797,0
129.45061659812927,129.433825,1
129.49562048912048,129.472637,0
129.62461805343628,129.603845,0
129.72961926460266,129.705014,0
129.8368842601776,129.81025,0
129.96888613700867,129.948894,0
130.080899477005,130.0637,0
130.21084094047546,130.185131,0
130.3338589668274,130.307409,0
130.42885828018188,130.412188,1
130.4738576412201,130.447679,0
130.59561038017273,130.571838,0
130.71075558662415,130.688948,0
130.8207950592041,130.809078,0
130.92779302597046,130.912973,1
130.9617953300476,130.936653,0
131.09179210662842,131.066086,0
131.21579480171204,131.190447,0
131.24079132080078,131.226599,1
131.34479451179504,131.32824,0
131.45679783821106,131.433964,0
131.51879167556763,131.502135,1
131.58279395103455,131.55875,0
131.70307540893555,131.680809,0
131.7330765724182,131.716317,1
131.82607674598694,131.803058,0
131.9673421382904,131.940913,0
132.09538769721985,132.073665,0
132.21250367164612,132.18995,0
132.3285048007965,132.305466,0
132.42664456367493,132.401886,0
132.5496461391449,132.527687,0
132.71735191345215,132.699767,0
132.82644414901733,132.801873,0
132.92644500732422,132.898915,0
133.03544425964355,133.009651,0
133.16144394874573,133.137374,0
133.33044409751892,133.305599,0
133.45244526863098,133.429329,0
133.4694447517395,133.45716,1
133.5204451084137,133.504369,1
133.54044580459595,133.519961,0
133.7064459323883,133.681778,0
133.7864441871643,133.766575,0
133.89944624900818,133.872318,0
134.01844334602356,133.995331,0
134.19644451141357,134.172812,0
134.27744388580322,134.260105,0
134.3884449005127,134.366064,0
134.49444484710693,134.474304,0
134.61544394493103,134.589486,0
134.72044491767883,134.703525,0
134.84007453918457,134.812754,0
134.96706914901733,134.946479,0
135.07343411445618,135.05214,0
135.19243121147156,135.170595,0
135.23543572425842,135.218797,1
135.30943298339844,135.283573,0
135.42843174934387,135.407556,0
135.45443439483643,135.436642,1
135.5314347743988,135.507866,0
135.68166613578796,135.659562,0
135.76968479156494,135.742953,0
135.9019455909729,135.877647,0
136.01598739624023,135.994047,0
136.15302205085754,136.127052,0
136.26702308654785,136.244783,0
136.37302041053772,136.35674,0
136.46302270889282,136.446142,1
136.50102305412292,136.478455,0
136.62002658843994,136.600112,0
136.72702145576477,136.710226,1
136.75502157211304,136.733019,0
136.86902141571045,136.844375,0
136.99115586280823,136.968596,0
137.12869215011597,137.10777,0
137.1606960296631,137.143593,1
138.2323968410492,138.210758,0
137.35569500923157,137.331748,0
138.4443962574005,138.422625,0
138.5433967113495,138.530743,0
137.69769167900085,137.673754,0
138.79439735412598,138.767974,0
138.92439556121826,138.901329,0
139.02639532089233,139.001348,0
138.04569387435913,138.03011,1
139.13539743423462,139.112454,0
138.17069268226624,138.15361,1
139.2663950920105,139.243173,0
139.38839650154114,139.366015,0
139.49239778518677,139.47466,0
139.60167026519775,139.57829,0
139.7286696434021,139.708797,0
139.76866960525513,139.752481,1
139.84966921806335,139.82355,0
139.9601764678955,139.937012,0
139.9881772994995,139.973058,1
140.05140161514282,140.033868,1
140.0654034614563,140.04142,0
140.1809787750244,140.156085,0
140.281977891922,140.258914,0
140.4129762649536,140.386528,0
140.5339765548706,140.512595,0
140.6609809398651,140.637704,0
140.76797890663147,140.743546,0
140.9019787311554,140.875383,0
140.92698073387146,140.912385,1
141.01997900009155,141.003216,1
141.03797912597656,141.015306,0
141.152978181839,141.134465,0
141.25697946548462,141.230138,0
140.41427397727966,140.390573,0
141.38997864723206,141.373933,1
140.52027559280396,140.50006,0
141.59897923469543,141.58172,0
140.7542712688446,140.677272,0
141.7469780445099,141.730327,1
140.8242757320404,140.803756,0
140.9362757205963,140.910137,0
141.0652756690979,141.039285,0
141.1661286354065,141.146736,0
141.27619624137878,141.250092,0
141.4021942615509,141.37671,0
142.44689750671387,142.430772,1
141.52419567108154,141.501879,0
141.65319347381592,141.631967,0
141.77619647979736,141.762328,0
141.9021942615509,141.885552,1
142.92189812660217,142.910952,0
142.02819681167603,142.006844,0
142.13319444656372,142.11159,0
142.2731957435608,142.24975,0
142.36319398880005,142.349805,1
142.39419317245483,142.367278,0
142.5121967792511,142.487176,0
142.6351957321167,142.613108,0
142.77119636535645,142.74606,0
142.8851935863495,142.865461,0
142.96219515800476,142.944651,1
143.01019597053528,142.986674,0
143.13219594955444,143.113622,0
143.25419163703918,143.229953,0
143.3565764427185,143.343792,0
143.46157789230347,143.444229,1
143.49057793617249,143.469723,0
143.6125771999359,143.589123,0
143.72857856750488,143.7014,0
143.7705774307251,143.754294,1
143.81657457351685,143.800001,1
143.8525755405426,143.829376,0
143.97757625579834,143.953717,0
144.06857585906982,144.05158,1
144.10057640075684,144.078147,0
144.2245738506317,144.201127,0
144.3645749092102,144.340969,0
144.47657418251038,144.451621,0
144.60085344314575,144.57529,0
144.72585010528564,144.703248,0
144.86311149597168,144.847416,0
144.97212505340576,144.952845,0
145.09913873672485,145.075979,0
145.23913860321045,145.213077,0
145.36439442634583,145.339536,0
145.47409796714783,145.453472,0
145.59862303733826,145.573237,0
145.7386245727539,145.715186,0
145.84962606430054,145.822794,0
145.96874475479126,145.948347,0
146.0317451953888,146.016375,1
146.03074622154236,146.014623,1
146.06874299049377,146.045025,0
146.21196222305298,146.187406,0
146.3239622116089,146.300046,0
146.44496273994446,146.423009,0
146.5599603652954,146.53803,0
146.66396188735962,146.641522,0
146.77496218681335,146.749384,0
146.8930082321167,146.876513,0
147.01710319519043,147.000805,1
147.0181052684784,146.994581,0
147.15147066116333,147.127816,0
147.27846693992615,147.261207,0
147.40146827697754,147.3762,0
147.51160144805908,147.488788,0
147.61173295974731,147.599682,0
147.75436735153198,147.728037,0
147.88136744499207,147.861079,0
147.9835865497589,147.957476,0
148.12558341026306,148.105521,0
148.2216022014618,148.197773,0
148.3407814502716,148.314014,0
148.38578271865845,148.370941,1
148.4757845401764,148.453295,0
148.60778331756592,148.587235,0
148.7168664932251,148.689906,0
148.84286665916443,148.817416,0
148.9678657054901,148.943003,0
149.10086584091187,149.080392,0
149.2228684425354,149.201706,0
149.33786582946777,149.315702,0
149.43486618995667,149.416657,1
149.4358639717102,149.418375,1
149.46686720848083,149.444306,0
149.59286499023438,149.56783,0
149.71601057052612,149.694223,0
149.85452842712402,149.831265,0
149.88552832603455,149.87007,1
149.96553087234497,149.941677,0
150.1056752204895,150.0799,0
150.21668982505798,150.19072,0
150.33869218826294,150.318844,0
150.46469283103943,150.444364,0
150.57769465446472,150.552973,0
150.5996913909912,150.584263,1
150.7126922607422,150.690444,0
150.8296926021576,150.805808,0
150.9267086982727,150.902142,0
151.05072593688965,151.031556,0
151.16872572898865,151.152703,0
151.29372453689575,151.282511,0
151.3237268924713,151.308367,1
151.43774390220642,151.413168,0
151.55893206596375,151.535969,0
151.5869324207306,151.570499,1
151.6839337348938,151.661342,0
151.79185581207275,151.765329,0
151.88637375831604,151.868795,1
151.92390060424805,151.901224,0
151.9649019241333,151.949217,1
152.04190135002136,152.022367,0
152.1499011516571,152.12946,0
152.22189855575562,152.204978,1
152.2508990764618,152.229927,0
152.38190126419067,152.360581,0
152.48889875411987,152.465899,0
152.6121208667755,152.595619,1
152.61012029647827,152.589543,0
152.62512278556824,152.607315,1
152.72312116622925,152.700396,0
152.84612131118774,152.823213,0
152.96912121772766,152.947428,0
153.08612084388733,153.065291,0
153.20612263679504,153.184961,0
153.22612237930298,153.211461,1
153.29812216758728,153.284262,0
153.42812252044678,153.401079,0
153.4551224708557,153.439954,1
153.54812145233154,153.529606,0
153.6651213169098,153.638779,0
153.77912020683289,153.75995,0
153.90168642997742,153.880394,0
154.00774574279785,153.981248,0
154.1467478275299,154.121596,0
154.2307481765747,154.21096,1
154.27574610710144,154.250821,0
154.3797481060028,154.363442,1
154.39574766159058,154.372769,0
154.52374649047852,154.4979,0
154.6617476940155,154.640677,0
154.77074599266052,154.749535,0
154.89374685287476,154.8704,0
155.01374650001526,154.99067,0
155.1357455253601,155.112263,0
155.25774669647217,155.236844,0
155.32274651527405,155.306043,1
155.35674810409546,155.338285,0
155.395747423172,155.38043,1
155.47774624824524,155.458266,0
155.5867464542389,155.574804,0
155.7207474708557,155.700515,0
155.83074712753296,155.804464,0
155.96974754333496,155.943786,0
156.09089350700378,156.063206,0
156.2118935585022,156.185421,0
156.3338930606842,156.313094,0
156.46889233589172,156.443719,0
156.55489206314087,156.537457,1
156.59489345550537,156.57401,0
156.68789148330688,156.662777,0
156.82389163970947,156.796734,0
156.95389223098755,156.928062,0
157.07689380645752,157.052562,0
157.16889190673828,157.143149,0
157.2788918018341,157.254475,0
157.385892868042,157.360132,0
157.50889325141907,157.493839,0
157.6448929309845,157.618883,0
157.72689294815063,157.710855,1
157.7608938217163,157.735745,0
157.86989212036133,157.854105,1
157.88289308547974,157.866451,1
157.88989281654358,157.866864,0
158.0228931903839,157.998946,0
158.11913871765137,158.098732,0
158.23016715049744,158.208058,0
158.25569415092468,158.239775,1
158.33969593048096,158.313525,0
158.47369503974915,158.453162,0
158.57769393920898,158.556328,0
158.70269465446472,158.685377,1
158.68869352340698,158.665893,0
158.81269431114197,158.79315,0
158.94769549369812,158.923661,0
159.06469559669495,159.039053,0
159.18669295310974,159.163197,0
159.32769632339478,159.300736,0
159.4406967163086,159.416604,0
159.5636978149414,159.540173,0
159.69569301605225,159.68005,0
159.76069259643555,159.745725,1
159.7626941204071,159.746015,1
159.80369472503662,159.784025,0
159.91969466209412,159.899698,0
160.02695107460022,160.00469,0
160.12794876098633,160.105912,0
160.2390537261963,160.213972,0
160.29523491859436,160.279069,1
160.3653404712677,160.346347,0
160.47033977508545,160.445336,0
160.56234073638916,160.54969,0
160.70734429359436,160.682867,0
160.82534098625183,160.810185,1
160.82133984565735,160.803007,0
160.93035793304443,160.907085,0
161.0593569278717,161.035211,0
161.16435432434082,161.141763,0
161.28735637664795,161.266471,0
161.4113574028015,161.390131,0
161.51535630226135,161.504233,0
161.55235505104065,161.537088,1
161.6643567085266,161.643322,0
161.7693555355072,161.753119,0
161.8793544769287,161.864248,1
161.90535616874695,161.885056,0
162.0033564567566,161.978953,0
162.12335515022278,162.107624,1
162.12735843658447,162.105152,0
162.2573549747467,162.233928,0
162.37573671340942,162.360169,1
162.3816957473755,162.354289,0
162.52322030067444,162.500982,0
162.65322184562683,162.629855,0
162.77121996879578,162.745809,0
163.89792585372925,163.870775,0
163.02222108840942,162.996697,0
163.12121891975403,163.104713,0
163.2582197189331,163.232274,0
163.37122058868408,163.346399,0
164.49492287635803,164.474249,0
163.6212477684021,163.599637,0
164.65695214271545,164.641899,1
164.7429871559143,164.721769,0
164.8689911365509,164.854417,0
163.98828387260437,163.971012,0
164.09628343582153,164.071446,0
165.22098636627197,165.198737,0
164.3312840461731,164.307252,0
165.43798542022705,165.423823,1
165.43498587608337,165.413617,0
164.53912687301636,164.520419,0
165.562833070755,165.547586,1
165.64835810661316,165.627948,0
165.7693591117859,165.747602,0
165.86957788467407,165.84516,0
165.99159336090088,165.973987,0
166.01159358024597,165.995739,1
166.10159277915955,166.077914,0
165.2238917350769,165.20272,0
165.22789025306702,165.212326,1
166.3336579799652,166.309694,0
165.4530770778656,165.436315,0
165.55828642845154,165.536376,0
165.67828464508057,165.654584,0
165.79828453063965,165.772971,0
166.92313241958618,166.900988,0
167.05013465881348,167.032388,0
166.17243027687073,166.15098,0
166.27343010902405,166.248662,0
166.37443041801453,166.362445,0
167.51213264465332,167.488764,0
167.63709378242493,167.615733,0
166.77022671699524,166.749338,0
167.89693093299866,167.872382,0
168.01892948150635,167.992648,0
167.14022493362427,167.115286,0
167.26122641563416,167.237968,0
168.2809281349182,168.265799,1
167.36822533607483,167.341763,0
167.49322605133057,167.466985,0
168.581928730011,168.564561,1
168.66521334648132,168.638962,0
167.7905113697052,167.764575,0
168.920245885849,168.897453,0
169.04360008239746,169.019139,0
168.0658893585205,168.047002,1
168.165997505188,168.149267,0
169.18670058250427,169.170919,1
168.30599856376648,168.285769,0
169.4150321483612,169.390366,0
169.43703389167786,169.423042,1
168.53550243377686,168.517312,0
168.66450119018555,168.637182,0
168.68550276756287,168.670467,1
168.79092478752136,168.768859,0
169.91267776489258,169.892527,0
169.01604342460632,168.996348,0
170.13074922561646,170.109173,0
170.23574376106262,170.211468,0
170.3597481250763,170.337008,0
170.45174598693848,170.44074,0
170.57203245162964,170.555484,1
170.57603311538696,170.559253,1
170.59403014183044,170.5689,0
170.71802949905396,170.694901,0
170.8210301399231,170.807992,1
170.84603261947632,170.830174,0
170.9720323085785,170.947334,0
171.10703372955322,171.089024,1
170.09732818603516,170.070897,0
170.20933151245117,170.189753,0
170.33832931518555,170.316761,0
170.46432662010193,170.439427,0
170.59132647514343,170.564987,0
171.72103095054626,171.694716,0
170.81932735443115,170.80162,1
170.8403284549713,170.815567,0
171.96655201911926,171.94561,0
172.09255719184875,172.072107,0
172.20255303382874,172.177591,0
172.3275544643402,172.309371,0
171.45234155654907,171.426381,0
171.587393283844,171.563057,0
172.61709332466125,172.602776,1
171.71039295196533,171.688974,0
172.8370976448059,172.812662,0
171.95639061927795,171.930694,0
172.0763943195343,172.057787,0
173.18521881103516,173.162157,0
172.28451538085938,172.261911,0
172.44154739379883,172.420124,0
172.53594064712524,172.511681,0
173.69283318519592,173.666981,0
173.70683312416077,173.691441,1
173.81984782218933,173.798179,0
172.89614486694336,172.873417,0
173.05661034584045,173.030524,0
173.124737739563,173.106429,0
173.23673629760742,173.210723,0
173.36573457717896,173.354869,0
173.46373796463013,173.441935,0
173.5787353515625,173.556415,0
173.68273520469666,173.6611,0
174.8314390182495,174.804621,0
173.9147343635559,173.889682,0
173.95873403549194,173.943588,1
174.04173684120178,174.020421,0
174.0657341480255,174.050361,1
174.16273427009583,174.144031,0
174.28273272514343,174.259537,0
174.41873693466187,174.394738,0
174.54473304748535,174.524909,0
174.6537368297577,174.631654,0
175.81443786621094,175.797792,1
174.7807366847992,174.756874,0
174.9047336578369,174.880733,0
175.01573395729065,174.990133,0
175.14303541183472,175.121038,0
175.2656285762787,175.245774,0
175.29562735557556,175.280883,1
175.38462781906128,175.364845,0
175.4466278553009,175.431613,1
175.4896261692047,175.467871,0
175.60362482070923,175.581244,0
175.73662734031677,175.717107,0
175.828626871109,175.806938,0
175.93462705612183,175.913895,0
176.04062628746033,176.025506,1
176.07162618637085,176.049732,0
176.16362643241882,176.14367,0
176.27462720870972,176.248527,0
176.4076268672943,176.385574,0
176.52162766456604,176.507945,0
176.66362595558167,176.646794,1
176.65062594413757,176.628677,0
176.78062462806702,176.758288,0
176.89762568473816,176.875938,0
176.91262483596802,176.896446,1
177.01662611961365,176.996863,0
177.1266257762909,177.102941,0
177.2476291656494,177.221208,1
177.25322437286377,177.229975,0
177.35936212539673,177.335554,0
177.44236087799072,177.425682,1
177.4893581867218,177.463171,0
177.62436079978943,177.601962,0
177.73836255073547,177.718056,0
177.8483612537384,177.83743,0
178.00236296653748,177.975695,0
178.02136254310608,178.005793,1
178.11936163902283,178.097694,0
178.2543590068817,178.233142,0
178.3633623123169,178.33872,0
178.49036169052124,178.465775,0
178.627361536026,178.604903,0
178.74135994911194,178.722143,0
178.86435914039612,178.839401,0
178.999361038208,178.978908,0
179.11136078834534,179.089603,0
179.22635984420776,179.202634,0
179.34136199951172,179.317006,0
179.37436366081238,179.359921,1
179.46462059020996,179.442441,0
179.56315517425537,179.53707,0
179.66915583610535,179.648746,0
179.79315519332886,179.773022,0
179.90915441513062,179.882883,0
180.03315615653992,180.009333,0
180.03715538978577,180.021388,1
180.14415526390076,180.119826,0
180.25415349006653,180.23773,0
180.2851541042328,180.2698,1
180.3721559047699,180.351808,0
180.47415256500244,180.448847,0
180.59015417099,180.569645,0
180.7161545753479,180.693015,0
180.84715461730957,180.832598,0
180.9471561908722,180.933429,0
181.08515572547913,181.07025,1
181.10215592384338,181.0767,0
181.21115517616272,181.187002,0
181.35515522956848,181.331974,0
181.46715307235718,181.451414,0
181.58538246154785,181.559049,0
181.72592639923096,181.703266,0
181.81592416763306,181.800261,1
181.83392786979675,181.810666,0
181.9279260635376,181.908852,1
181.94092559814453,181.917359,0
182.062926530838,182.040101,0
182.1949279308319,182.171291,0
182.31792616844177,182.296698,0
182.4559257030487,182.434316,0
182.5779266357422,182.55413,0
182.68692636489868,182.665001,0
182.81392645835876,182.792803,0
182.93292593955994,182.915742,0
183.04392743110657,183.020508,0
183.16392707824707,183.147063,0
183.26592564582825,183.24155,0
183.37992668151855,183.357632,0
183.46892476081848,183.452786,1
183.52392768859863,183.50209,0
183.6274971961975,183.604246,0
183.75433135032654,183.731963,0
183.78033137321472,183.764071,1
183.82733392715454,183.809696,1
183.8733308315277,183.856694,0
183.98233127593994,183.966721,1
184.0123314857483,183.987231,0
184.12433195114136,184.103832,0
184.24633264541626,184.221289,0
184.36733102798462,184.344647,0
184.46633291244507,184.442303,0
184.5913326740265,184.571431,0
184.69633197784424,184.669587,0
184.82233095169067,184.795215,0
184.92933201789856,184.91751,0
185.05533051490784,185.039337,1
185.0523328781128,185.033987,0
185.18733096122742,185.168975,0
185.28133296966553,185.259024,0
185.4073314666748,185.384773,0
185.52233147621155,185.503838,0
185.6303312778473,185.60923,0
185.72933268547058,185.702727,0
185.85345602035522,185.829976,0
185.90098810195923,185.884265,1
185.96398997306824,185.938422,0
186.09398984909058,186.073003,0
186.13198709487915,186.115543,1
186.22498679161072,186.207493,1
186.20698714256287,186.186486,0
186.3219871520996,186.297999,0
186.34798550605774,186.333214,1
186.44098567962646,186.419454,0
186.5692481994629,186.549335,0
186.70325875282288,186.680954,0
186.82326006889343,186.796869,0
186.93525862693787,186.913705,0
187.0562596321106,187.041291,1
187.07826018333435,187.059028,0
187.179260969162,187.161062,0
187.28325748443604,187.260905,0
187.39525938034058,187.374221,0
187.5302610397339,187.504803,0
187.638258934021,187.549283,0
187.77839589118958,187.754328,0
187.90232181549072,187.878985,0
187.94438529014587,187.923618,0
188.13138556480408,188.108039,0
188.22538685798645,188.208515,1
188.2533893585205,188.226189,0
188.37838792800903,188.354512,0
188.42938923835754,188.404963,0
188.5663866996765,188.539758,0
188.69538712501526,188.672257,0
188.87838745117188,188.855079,0
188.95538687705994,188.876766,1
189.00338697433472,188.976853,0
189.05147409439087,189.029823,0
189.16049361228943,189.139989,0
189.28554320335388,189.265806,0
189.41954135894775,189.394911,0
189.5365436077118,189.510444,0
189.59654092788696,189.580072,1
189.615540266037,189.597429,1
189.66954159736633,189.648108,0
189.77454161643982,189.748004,0
189.93054032325745,189.852279,1
189.9015417098999,189.877851,0
190.01914882659912,189.99805,0
190.1331489086151,190.112673,0
190.23114800453186,190.21054,0
190.34014749526978,190.317867,0
190.46214771270752,190.442704,0
190.57614755630493,190.551774,0
190.69314885139465,190.672032,0
190.81614804267883,190.794257,0
190.83514857292175,190.818456,1
190.92814874649048,190.905147,0
191.05614852905273,191.0289,0
191.17614769935608,191.149824,0
191.19414806365967,191.178897,1
191.29814863204956,191.281239,1
191.30114674568176,191.286596,0
191.43614602088928,191.418005,0
191.53814387321472,191.516565,0
191.6481466293335,191.621431,0
191.77214765548706,191.749436,0
191.88814687728882,191.876144,1
191.9001441001892,191.875886,0
192.0211479663849,191.997479,0
192.12998151779175,192.108963,0
192.25157165527344,192.228829,0
192.36107301712036,192.337987,0
192.46607398986816,192.445853,0
192.59207582473755,192.570965,0
192.70307779312134,192.679135,0
192.83107733726501,192.806413,0
192.95407795906067,192.93755,1
192.96807861328125,192.942444,0
193.0650749206543,193.04951,1
193.0820767879486,193.058287,0
193.20607256889343,193.183287,0
193.3360743522644,193.323614,0
194.17107796669006,194.155004,0
193.61607480049133,193.589126,0
193.73407769203186,193.706809,0
193.87007665634155,193.846733,0
194.67807531356812,194.652479,0
194.1010763645172,194.078494,0
194.90525078773499,194.886266,0
194.3117709159851,194.289625,0
194.3787727355957,194.363201,1
194.42377042770386,194.401254,0
194.54777216911316,194.524056,0
195.35577178001404,195.332991,0
195.4797728061676,195.460326,0
194.89877128601074,194.873492,0
195.71977162361145,195.694232,0
195.8397696018219,195.817041,0
195.84977340698242,195.834281,1
195.96077275276184,195.941396,0
196.07377219200134,196.047083,0
196.10177278518677,196.084303,1
196.2027711868286,196.183566,0
196.32277083396912,196.304526,0
196.45677256584167,196.432724,0
196.5757703781128,196.552544,0
196.712815284729,196.693595,0
196.8088343143463,196.781637,0
196.95083498954773,196.926677,0
197.07170271873474,197.046766,0
197.18423056602478,197.16687,0
197.30145239830017,197.278385,0
197.42344999313354,197.400699,0
197.5234513282776,197.497552,0
197.61845135688782,197.605169,0
197.7404510974884,197.722744,1
197.3884518146515,197.374393,0
197.5144968032837,197.490381,0
198.0225031375885,197.999136,0
198.14251565933228,198.120066,0
197.88851594924927,197.867333,0
198.39551496505737,198.382734,0
198.49151372909546,198.474964,1
198.4905126094818,198.473928,1
198.14451432228088,198.120672,0
198.6425142288208,198.619222,0
198.3895149230957,198.36494,0
198.5125150680542,198.491025,0
198.63451743125916,198.612125,0
198.74351382255554,198.723487,0
198.8481307029724,198.828794,0
198.95412945747375,198.932791,0
199.06312727928162,199.045552,1
199.09012937545776,199.06565,0
199.21612906455994,199.194259,0
199.30113005638123,199.281947,1
199.3391284942627,199.316367,0
199.45912981033325,199.435844,0
199.58912897109985,199.568531,0
199.6861288547516,199.670318,1
199.7041289806366,199.683631,0
199.81112813949585,199.786896,0
199.9431312084198,199.916684,0
200.061128616333,200.042834,0
200.18912839889526,200.169464,0
200.3161289691925,200.292447,0
200.4211287498474,200.395177,0
0.30100107192993164,0.281954,0
0.43000006675720215,0.406112,0
0.5770013332366943,0.553606,0
0.7279987335205078,0.684647,0
0.8580000400543213,0.842361,0
0.9869992733001709,0.966711,0
1.1089999675750732,1.092116,0
1.2188282012939453,1.197152,0
1.3273625373840332,1.312775,0
1.4753632545471191,1.454666,0
1.6373636722564697,1.62055,0
1.7343645095825195,1.712346,0
1.8633639812469482,1.846981,0
1.8683648109436035,1.851324,1
1.9613630771636963,1.958419,1
1.9693634510040283,1.874446,1
1.9793622493743896,1.952259,0
2.1333627700805664,2.11427,0
2.1643619537353516,2.140952,0
2.272364616394043,2.24605,0
2.3783621788024902,2.364466,0
2.5223634243011475,2.503948,0
2.5293631553649902,2.513284,1
2.6413631439208984,2.614947,0
2.767362117767334,2.742244,0
2.896360397338867,2.871059,0
3.0113611221313477,2.985538,1
3.0223636627197266,2.997794,0
3.1403615474700928,3.113011,0
3.2643611431121826,3.238863,0
3.374269962310791,3.354457,0
3.4863855838775635,3.461051,0
3.5163848400115967,3.501062,1
3.604384660720825,3.585518,0
3.7343852519989014,3.709831,0
3.8544063568115234,3.829824,0
3.987400770187378,3.96398,0
4.07940149307251,4.057703,1
4.076400995254517,4.055735,1
4.106400966644287,4.081155,0
4.228401184082031,4.202699,0
4.322448253631592,4.308542,0
4.476449489593506,4.449203,0
4.581446170806885,4.565574,1
4.594449520111084,4.568845,0
4.724449634552002,4.704851,0
4.836451053619385,4.813167,0
4.969448804855347,4.945087,0
5.085452556610107,5.06327,0
5.189450740814209,5.168901,0
5.2974488735198975,5.273598,0
5.4354493618011475,5.412338,0
5.544780969619751,5.519365,0
5.648781061172485,5.636612,0
5.654778480529785,5.64149,1
5.779781103134155,5.759567,0
5.8997802734375,5.876077,0
6.038780927658081,6.013949,0
6.14877986907959,6.126845,0
6.258779048919678,6.246416,1
6.277781009674072,6.252959,0
6.400778532028198,6.378329,0
6.49577784538269,6.484183,0
6.605777740478516,6.587986,1
6.647777318954468,6.627222,0
6.781776189804077,6.765866,0
6.903778553009033,6.878362,0
7.015777826309204,6.998662,0
7.144777536392212,7.120471,0
7.280776500701904,7.25691,0
7.325778484344482,7.309557,1
7.386779069900513,7.3629,0
7.499779224395752,7.472617,0
7.558777570724487,7.541759,1
7.623936176300049,7.600381,0
7.756988286972046,7.739999,0
7.871987581253052,7.846489,0
7.987987279891968,7.974824,0
8.122987508773804,8.097831,0
8.256987810134888,8.233829,0
8.30798625946045,8.292385,1
8.385986328125,8.360199,0
8.506988525390625,8.49155,1
8.493987560272217,8.471825,0
8.61298394203186,8.592058,0
8.72098684310913,8.698074,0
8.837986469268799,8.813144,0
8.9359872341156,8.919947,0
