Tempo de resposta,Latencia,"Error (0 = OK, 1 = Error)",Timestamp,CPU (%),Memória (MB)
32.77377796173096,32.747727,0,2024-09-12 12:26:16,27.2,3377.67578125
32.833778381347656,32.818976,1,2024-09-12 12:26:16,10.4,3377.1328125
32.910778760910034,32.896115,0,2024-09-12 12:26:16,7.8,3377.0390625
33.02277851104736,32.999568,0,2024-09-12 12:26:16,11.1,3376.43359375
33.128777265548706,33.102643,0,2024-09-12 12:26:16,13.6,3366.51953125
33.266894578933716,33.244523,0,2024-09-12 12:26:16,8.2,3371.54296875
33.363967418670654,33.336846,0,2024-09-12 12:26:16,16.0,3371.02734375
33.474101305007935,33.447904,0,2024-09-12 12:26:17,10.7,3370.8984375
33.60711359977722,33.579958,0,2024-09-12 12:26:17,11.1,3370.890625
33.73011517524719,33.702152,0,2024-09-12 12:26:17,6.9,3370.18359375
33.84814214706421,33.831588,1,2024-09-12 12:26:17,9.3,3370.14453125
33.83814024925232,33.826306,0,2024-09-12 12:26:17,13.1,3369.8984375
33.974157094955444,33.951347,0,2024-09-12 12:26:17,11.7,3370.3046875
34.077157497406006,34.056856,1,2024-09-12 12:26:17,26.4,3388.6328125
34.07015633583069,34.056922,0,2024-09-12 12:26:17,13.9,3360.4921875
34.08515787124634,34.070931,1,2024-09-12 12:26:17,15.4,3361.10546875
34.21420216560364,34.191845,0,2024-09-12 12:26:17,11.6,3368.88671875
34.34120202064514,34.315113,0,2024-09-12 12:26:17,12.5,3357.66796875
34.46290349960327,34.448804,0,2024-09-12 12:26:18,28.4,3357.421875
34.60447096824646,34.57797,0,2024-09-12 12:26:18,5.6,3355.6015625
34.71247172355652,34.689259,0,2024-09-12 12:26:18,16.7,3354.73046875
34.84048676490784,34.814489,0,2024-09-12 12:26:18,6.8,3356.76953125
34.97448945045471,34.950167,0,2024-09-12 12:26:18,18.8,3356.5859375
35.082486391067505,35.066145,0,2024-09-12 12:26:18,19.2,3356.578125
35.208489418029785,35.185008,0,2024-09-12 12:26:18,9.9,3355.1875
35.34648823738098,35.320959,0,2024-09-12 12:26:18,16.9,3354.84765625
35.456536054611206,35.430787,0,2024-09-12 12:26:18,17.9,3354.83984375
35.56957530975342,35.556715,0,2024-09-12 12:26:18,17.9,3354.87109375
35.69657850265503,35.682455,0,2024-09-12 12:26:18,5.4,3361.4140625
35.75457811355591,35.737919,1,2024-09-12 12:26:19,31.2,3360.18359375
35.83757472038269,35.814828,0,2024-09-12 12:26:19,6.9,3355.5859375
35.96287822723389,35.949348,0,2024-09-12 12:26:19,15.1,3355.4921875
36.10087728500366,36.079014,0,2024-09-12 12:26:19,6.7,3355.234375
36.227880239486694,36.200867,0,2024-09-12 12:26:19,14.7,3355.0546875
36.34230327606201,36.319685,0,2024-09-12 12:26:19,16.7,3381.63671875
36.39387798309326,36.378073,1,2024-09-12 12:26:19,11.8,3355.734375
